wave_id,step,truth_layer,truth_file,respondent,tp,fp,fn,tn,precision,recall,fpr,fnr,pair_accuracy,n_fail_safe,n_pairs_evaluated
noise_r01,2100,observed_interaction_recent,ground_truth/ground_truth_edges_2100.csv,Ryan Park,25,171,21,83,0.127551,0.543478,0.673228,0.456522,0.360000,0,300
noise_r01,2100,observed_interaction_recent,ground_truth/ground_truth_edges_2100.csv,Sam Moore,35,146,11,108,0.193370,0.760870,0.574803,0.239130,0.476667,0,300
noise_r01,2100,observed_interaction_recent,ground_truth/ground_truth_edges_2100.csv,Tamara Taylor,0,25,46,229,0.000000,0.000000,0.098425,1.000000,0.763333,0,300
noise_r01,2100,observed_interaction_recent,ground_truth/ground_truth_edges_2100.csv,Tom Moreno,36,177,10,77,0.169014,0.782609,0.696850,0.217391,0.376667,0,300
noise_r01,2100,observed_interaction_recent,ground_truth/ground_truth_edges_2100.csv,Wolfgang Schulz,1,24,45,230,0.040000,0.021739,0.094488,0.978261,0.770000,0,300
noise_r01,2100,observed_interaction_recent,ground_truth/ground_truth_edges_2100.csv,Yuriko Yamamoto,1,27,45,227,0.035714,0.021739,0.106299,0.978261,0.760000,0,300
noise_r01,2100,observed_interaction_recent,ground_truth/ground_truth_edges_2100.csv,__overall__,651,3192,499,3158,0.169399,0.566087,0.502677,0.433913,0.507867,48,7500
noise_r01,2100,background_social_tie,ground_truth/background_social_edges.csv,Abigail Chen,32,108,54,106,0.228571,0.372093,0.504673,0.627907,0.460000,0,300
noise_r01,2100,background_social_tie,ground_truth/background_social_edges.csv,Adam Smith,61,149,25,65,0.290476,0.709302,0.696262,0.290698,0.420000,0,300
noise_r01,2100,background_social_tie,ground_truth/background_social_edges.csv,Arthur Burton,51,139,35,75,0.268421,0.593023,0.649533,0.406977,0.420000,0,300
noise_r01,2100,background_social_tie,ground_truth/background_social_edges.csv,Ayesha Khan,51,116,35,98,0.305389,0.593023,0.542056,0.406977,0.496667,0,300
noise_r01,2100,background_social_tie,ground_truth/background_social_edges.csv,Carlos Gomez,48,123,38,91,0.280702,0.558140,0.574766,0.441860,0.463333,0,300
