wave_id,step,truth_layer,truth_file,respondent,tp,fp,fn,tn,precision,recall,fpr,fnr,pair_accuracy,n_fail_safe,n_pairs_evaluated
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Klaus Mueller,62,134,24,80,0.316327,0.720930,0.626168,0.279070,0.473333,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Latoya Williams,31,100,55,114,0.236641,0.360465,0.467290,0.639535,0.483333,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Maria Lopez,5,24,81,190,0.172414,0.058140,0.112150,0.941860,0.650000,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Mei Lin,61,143,25,71,0.299020,0.709302,0.668224,0.290698,0.440000,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Rajiv Patel,33,102,53,112,0.244444,0.383721,0.476636,0.616279,0.483333,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Ryan Park,59,144,27,70,0.290640,0.686047,0.672897,0.313953,0.430000,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Sam Moore,71,156,15,58,0.312775,0.825581,0.728972,0.174419,0.430000,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Tamara Taylor,12,14,74,200,0.461538,0.139535,0.065421,0.860465,0.706667,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Tom Moreno,68,145,18,69,0.319249,0.790698,0.677570,0.209302,0.456667,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Wolfgang Schulz,3,12,83,202,0.200000,0.034884,0.056075,0.965116,0.683333,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Yuriko Yamamoto,23,30,63,184,0.433962,0.267442,0.140187,0.732558,0.690000,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,__overall__,1165,2834,985,2516,0.291323,0.541860,0.529720,0.458140,0.490800,0,7500
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Abigail Chen,53,84,75,88,0.386861,0.414062,0.488372,0.585938,0.470000,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Adam Smith,93,109,35,63,0.460396,0.726562,0.633721,0.273438,0.520000,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Arthur Burton,86,111,42,61,0.436548,0.671875,0.645349,0.328125,0.490000,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Ayesha Khan,65,89,63,83,0.422078,0.507812,0.517442,0.492188,0.493333,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Carlos Gomez,86,98,42,74,0.467391,0.671875,0.569767,0.328125,0.533333,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Carmen Ortiz,45,57,83,115,0.441176,0.351562,0.331395,0.648438,0.533333,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Eddy Lin,88,112,40,60,0.440000,0.687500,0.651163,0.312500,0.493333,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Francisco Lopez,63,79,65,93,0.443662,0.492188,0.459302,0.507812,0.520000,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Giorgio Rossi,85,110,43,62,0.435897,0.664062,0.639535,0.335938,0.490000,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Hailey Johnson,73,95,55,77,0.434524,0.570312,0.552326,0.429688,0.500000,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Isabella Rodriguez,89,117,39,55,0.432039,0.695312,0.680233,0.304688,0.480000,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Jane Moreno,100,144,28,28,0.409836,0.781250,0.837209,0.218750,0.426667,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Jennifer Moore,84,92,44,80,0.477273,0.656250,0.534884,0.343750,0.546667,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,John Lin,117,143,11,29,0.450000,0.914062,0.831395,0.085938,0.486667,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Klaus Mueller,92,104,36,68,0.469388,0.718750,0.604651,0.281250,0.533333,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Latoya Williams,49,82,79,90,0.374046,0.382812,0.476744,0.617188,0.463333,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Maria Lopez,8,21,120,151,0.275862,0.062500,0.122093,0.937500,0.530000,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Mei Lin,90,114,38,58,0.441176,0.703125,0.662791,0.296875,0.493333,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Rajiv Patel,53,82,75,90,0.392593,0.414062,0.476744,0.585938,0.476667,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Ryan Park,88,115,40,57,0.433498,0.687500,0.668605,0.312500,0.483333,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Sam Moore,106,121,22,51,0.466960,0.828125,0.703488,0.171875,0.523333,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Tamara Taylor,12,14,116,158,0.461538,0.093750,0.081395,0.906250,0.566667,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Tom Moreno,100,113,28,59,0.469484,0.781250,0.656977,0.218750,0.530000,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Wolfgang Schulz,5,10,123,162,0.333333,0.039062,0.058140,0.960938,0.556667,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,Yuriko Yamamoto,23,30,105,142,0.433962,0.179688,0.174419,0.820312,0.550000,0,300
post,3300,background_or_interaction,ground_truth/background_social_edges.csv+ground_truth/ground_truth_edges_3300.csv,__overall__,1753,2246,1447,2054,0.438360,0.547813,0.522326,0.452188,0.507600,0,7500
